"gene_id","gene_name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000108993","Gm44846",0.879651488625646,-0.382280582964312,9.17364718023305,0.00245524786880212,0.908229830639775
"ENSMUSG00000024459","H2-M5",0.456995419467122,2.17393631364138,9.03571104025968,0.00264756056439133,0.910525495433782
"ENSMUSG00000003948","Mmd",-0.170435226531732,6.91870134488985,8.83292482642688,0.00295843853651798,0.917822519229545
"ENSMUSG00000021134","Srsf5",0.184269055661298,7.76828920606373,8.76759753645827,0.00306629071801918,0.917822519229545
"ENSMUSG00000023367","Tmem176a",-0.371983031226544,3.20950238626076,8.73237945897091,0.00312608273752853,0.917822519229545
"ENSMUSG00000026188","Tmem169",-0.178384256190325,5.14448428824865,8.73705233887537,0.00311808161427111,0.917822519229545
"ENSMUSG00000056763","Cspp1",0.2516460212872,4.98285734110694,8.81276529843202,0.00299130340983343,0.917822519229545
"ENSMUSG00000062209","Erbb4",0.199196502111263,6.39362875432044,8.72240704691509,0.00314322780558063,0.917822519229545
"ENSMUSG00000079227","Ccr5",-0.618372737725001,0.877878215647525,8.72420764474842,0.003140125074769,0.917822519229545
"ENSMUSG00000103749","Pcdhgb5",0.327549025966332,2.87987452614844,8.74024518134413,0.00311262664879908,0.917822519229545
"ENSMUSG00000003545","Fosb",1.04470494602785,1.26857082672225,8.57340415472894,0.00341108797746024,0.957247499403154
"ENSMUSG00000020321","Mdh1",-0.151806513421031,7.87771155481205,8.5451814173182,0.0034643807162175,0.957247499403154
"ENSMUSG00000020903","Stx8",-0.229576097663651,4.05664125663877,8.49026257550958,0.00357052272106932,0.957247499403154
"ENSMUSG00000030647","Ndufc2",-0.203032711562477,5.74924957094434,8.4463576854743,0.00365775265563308,0.957247499403154
"ENSMUSG00000032525","Nktr",0.228262719955407,6.4833052475833,8.3971921952264,0.00375801028394181,0.957247499403154
"ENSMUSG00000038026","Kcnj9",-0.297133811534375,4.27655391919955,8.41358821579857,0.00372426882589748,0.957247499403154
"ENSMUSG00000049598","Vsig8",-0.826550713537064,-0.246451031115768,8.38992042336722,0.00377307427394627,0.957247499403154
"ENSMUSG00000099681","1700052K11Rik",-0.296777892062622,3.02880804209609,8.39435517420583,0.00376388008271557,0.957247499403154
"ENSMUSG00000021619","Atg10",-0.41373868191709,1.91781822396494,8.31741341333836,0.00392667959532441,0.980149893826461
"ENSMUSG00000000001","Gnai3",-0.0485161053334393,6.9788930181233,0.63104374735016,0.426972718848957,0.999463435925203
"ENSMUSG00000000028","Cdc45",0.0406542502199257,2.21127998302626,0.0887830443608797,0.765730000938594,0.999463435925203
"ENSMUSG00000000031","H19",0.136439083574248,5.40548253164219,0.509065993783921,0.475543459975265,0.999463435925203
"ENSMUSG00000000037","Scml2",-0.0197756304626994,2.39986282400746,0.0192467476809153,0.889661418016118,0.999463435925203
"ENSMUSG00000000056","Narf",0.0101913761166191,6.49795083886351,0.0321771585555597,0.857639390928,0.999463435925203
"ENSMUSG00000000058","Cav2",-0.0292397994958304,4.04732114317574,0.0519624022232605,0.819683065588894,0.999463435925203
"ENSMUSG00000000078","Klf6",-0.111201851186141,6.69325012172467,3.54095708873488,0.0598709049706391,0.999463435925203
"ENSMUSG00000000085","Scmh1",-0.00893706703886921,6.30840144028679,0.0266741388436014,0.870264760733752,0.999463435925203
"ENSMUSG00000000088","Cox5a",-0.0743166518848539,6.26116387844808,1.09058993219163,0.296340535940114,0.999463435925203
"ENSMUSG00000000093","Tbx2",0.0280478101222991,2.54620377698432,0.0294433678269002,0.86375932047887,0.999463435925203
"ENSMUSG00000000120","Ngfr",0.213145334241706,3.87205075161146,5.48028214201959,0.0192321545472987,0.999463435925203
"ENSMUSG00000000125","Wnt3",0.0222809823059499,2.98774844558733,0.0227667862478622,0.880065118338722,0.999463435925203
"ENSMUSG00000000126","Wnt9a",0.0513066729247639,2.65911540443552,0.176397537469559,0.674487595301602,0.999463435925203
"ENSMUSG00000000127","Fer",-0.0805740476962818,4.66459959067153,1.07447245054283,0.299937405880294,0.999463435925203
"ENSMUSG00000000131","Xpo6",-0.00301148572385643,7.10407669348786,0.00369362567468556,0.951538236488855,0.999463435925203
"ENSMUSG00000000134","Tfe3",-0.0101628641243634,5.02510316652395,0.0264437115927088,0.870821398282473,0.999463435925203
"ENSMUSG00000000142","Axin2",0.0310133237170437,5.07427529037097,0.120952292205846,0.728003938228481,0.999463435925203
"ENSMUSG00000000148","Brat1",0.0496931413879709,5.16703897894825,0.48201847477495,0.487509450292222,0.999463435925203
"ENSMUSG00000000149","Gna12",-0.054060313590069,6.95245796586508,0.667361781154352,0.413972925030543,0.999463435925203
"ENSMUSG00000000167","Pih1d2",-0.0185340942207755,0.562912820966985,0.00729649601809523,0.931927867617946,0.999463435925203
"ENSMUSG00000000168","Dlat",0.0165574725433683,6.17508929044913,0.0891565664375662,0.765252157389655,0.999463435925203
"ENSMUSG00000000171","Sdhd",-0.0748360056261384,6.17591679790482,1.53438876583926,0.215454962430992,0.999463435925203
"ENSMUSG00000000184","Ccnd2",-0.0317626297254939,7.26181205507392,0.164546753774871,0.685004467010202,0.999463435925203
"ENSMUSG00000000194","Gpr107",0.0171560030983533,6.43175201356126,0.116519574398545,0.732840384735916,0.999463435925203
"ENSMUSG00000000197","Nalcn",-0.0739707625594174,6.3481476814889,1.01844014114492,0.312889297987108,0.999463435925203
"ENSMUSG00000000202","Btbd17",-0.0808425333119299,4.53824256614499,0.407659994261881,0.523159595602096,0.999463435925203
"ENSMUSG00000000214","Th",-0.162787064206602,2.52915188360561,0.272702355660645,0.6015247430528,0.999463435925203
"ENSMUSG00000000223","Drp2",0.0347546978362,6.31745435013311,0.354808538168857,0.551403673690257,0.999463435925203
"ENSMUSG00000000253","Gmpr",-0.162841457715587,4.15097969183605,3.52808554594984,0.060337419494695,0.999463435925203
"ENSMUSG00000000266","Mid2",0.0344781018880237,4.90104388900937,0.21345552527788,0.644072375793373,0.999463435925203
"ENSMUSG00000000275","Trim25",0.136278481064882,3.69060610358439,1.60226323217566,0.205582772428164,0.999463435925203
"ENSMUSG00000000276","Dgke",-0.014728774929529,5.85609017324517,0.0725774394573619,0.787620344615046,0.999463435925203
"ENSMUSG00000000278","Scpep1",-0.138517175741519,4.29793285370075,3.02358786819544,0.0820617305403754,0.999463435925203
"ENSMUSG00000000282","Mnt",0.0332305616062921,6.2175169414644,0.394243054054533,0.530077462057162,0.999463435925203
"ENSMUSG00000000290","Itgb2",0.222474238020606,0.973815423937865,1.46752506661805,0.225736588740756,0.999463435925203
"ENSMUSG00000000295","Hddc2",-0.0328438312761912,3.8662589317822,0.148213378875003,0.700248597560045,0.999463435925203
"ENSMUSG00000000296","Tpd52l1",-0.109682790794475,3.64175950718396,1.04448030347988,0.306781756355272,0.999463435925203
"ENSMUSG00000000301","Pemt",-0.218799481156516,1.31981952314617,1.22563598117206,0.268257417594411,0.999463435925203
"ENSMUSG00000000303","Cdh1",0.13181283690637,3.01724236301753,0.622387940163261,0.430161294282029,0.999463435925203
"ENSMUSG00000000305","Cdh4",0.0597329015866981,7.12524121225373,0.569776479569697,0.450347751112106,0.999463435925203
"ENSMUSG00000000308","Ckmt1",-0.0916176942164775,6.11968466689827,1.23049143138689,0.26731148765823,0.999463435925203
"ENSMUSG00000000317","Bcl6b",0.01322579819869,3.58350862358256,0.0165301303087588,0.897698258417838,0.999463435925203
"ENSMUSG00000000325","Arvcf",-0.068741090990256,6.86411507930872,0.86410592452075,0.3525922229074,0.999463435925203
"ENSMUSG00000000326","Comt",-0.0794746521922385,5.48309113907896,0.903517480160993,0.341840293129034,0.999463435925203
"ENSMUSG00000000339","Rtca",0.0210953549634363,5.19204673915222,0.114329445685248,0.735267955257706,0.999463435925203
"ENSMUSG00000000340","Dbt",-0.0219373622025146,4.4779936554161,0.0790697823594346,0.778561992708769,0.999463435925203
"ENSMUSG00000000346","Dazap2",0.0190954951863139,6.20917546255647,0.115094057655668,0.734417525370948,0.999463435925203
"ENSMUSG00000000355","Mcts1",-0.0769708426749411,4.88310442437598,1.34229479433431,0.246629681730494,0.999463435925203
"ENSMUSG00000000359","Rem1",-0.354683304817019,0.0290565246128566,1.97172103157135,0.160265302618251,0.999463435925203
"ENSMUSG00000000374","Trappc10",-0.018818740405368,7.00469857108055,0.156267664994835,0.69261629596071,0.999463435925203
"ENSMUSG00000000378","Ccm2",-0.0684432936047043,5.30747123035306,0.711852614027201,0.398829474168171,0.999463435925203
"ENSMUSG00000000384","Tbrg4",-0.0207683066647915,5.17948542323378,0.108397270389589,0.741976250621365,0.999463435925203
"ENSMUSG00000000392","Fap",-0.0994032021284157,0.3811965933801,0.159102963962344,0.689983742157585,0.999463435925203
"ENSMUSG00000000399","Ndufa9",-0.0470494171259757,5.89994046733167,0.691182271216065,0.405762537362098,0.999463435925203
"ENSMUSG00000000402","Egfl6",0.182823894024533,1.38472457059038,1.084228186313,0.297753603794743,0.999463435925203
"ENSMUSG00000000409","Lck",0.115122767586175,2.88900722950412,0.984353910816155,0.321126254462269,0.999463435925203
"ENSMUSG00000000416","Cttnbp2",0.131959652313583,6.4165582054381,3.90698101506048,0.0480859048246567,0.999463435925203
"ENSMUSG00000000420","Galnt1",-0.0608840984602627,5.98998283685812,1.21067738342315,0.271198009326143,0.999463435925203
"ENSMUSG00000000439","Mkrn2",0.0166682934068686,5.2384723953214,0.0693692156602426,0.792257424432358,0.999463435925203
"ENSMUSG00000000441","Raf1",-0.0585044410486179,6.11568909512077,1.06823026539683,0.301345529307843,0.999463435925203
"ENSMUSG00000000486","Sept1",-0.0976246352880219,1.38938279622488,0.249437004673716,0.617471778997693,0.999463435925203
"ENSMUSG00000000489","Pdgfb",0.0154710675021884,4.82170552830909,0.0458864414906053,0.830382356478172,0.999463435925203
"ENSMUSG00000000530","Acvrl1",0.14221450742546,3.38146894024235,1.7161580922785,0.19018833490736,0.999463435925203
"ENSMUSG00000000531","Grasp",0.0102588274168937,3.59116143021363,0.0110509780240271,0.916277707500641,0.999463435925203
"ENSMUSG00000000532","Acvr1b",0.00668880243339318,7.49062344125692,0.0167388845377054,0.897057889270949,0.999463435925203
"ENSMUSG00000000538","Tom1l2",-0.0332736346268322,7.07316557353973,0.49110902065415,0.483433012421922,0.999463435925203
"ENSMUSG00000000552","Zfp385a",0.0468021615929477,6.32984812514272,0.573167900073841,0.449002816222979,0.999463435925203
"ENSMUSG00000000555","Itga5",0.108923630635138,3.53728098447618,0.959343122024602,0.327352433222181,0.999463435925203
"ENSMUSG00000000560","Gabra2",-0.0836273285562455,6.97671641597229,0.337478954161128,0.561288044605697,0.999463435925203
"ENSMUSG00000000561","Wdr77",0.0560560460158114,5.1848055497598,0.858570526545629,0.354139028941184,0.999463435925203
"ENSMUSG00000000563","Atp5f1",-0.0309523674732681,7.60842365889682,0.333943483216981,0.563346197076095,0.999463435925203
"ENSMUSG00000000567","Sox9",0.00627818547838462,5.60912001734305,0.00921634865190413,0.923519130363655,0.999463435925203
"ENSMUSG00000000568","Hnrnpd",0.0413265482183407,7.89046838990437,0.479045568445668,0.48885495322245,0.999463435925203
"ENSMUSG00000000579","Dynlt1c",-0.0541797433412841,3.06357401632213,0.162549556781915,0.686819967524601,0.999463435925203
"ENSMUSG00000000581","C1d",-0.0614755060531464,5.80666436308197,0.805247778024963,0.369528987077985,0.999463435925203
"ENSMUSG00000000594","Gm2a",-0.0538459575425245,5.8101696526739,0.871884360035069,0.35043416587388,0.999463435925203
"ENSMUSG00000000600","Krit1",0.0345196020759778,5.2530245050612,0.315413758755394,0.574376932177554,0.999463435925203
"ENSMUSG00000000605","Clcn4",-0.038623790758946,8.06953047000344,0.406041875362199,0.52398536077817,0.999463435925203
"ENSMUSG00000000627","Sema4f",-0.0413040860621189,6.18591459131386,0.469147000688174,0.493379850033866,0.999463435925203
"ENSMUSG00000000628","Hk2",0.0124738713674597,2.29334353806515,0.00810772925870662,0.928253100086857,0.999463435925203
"ENSMUSG00000000631","Myo18a",0.00925517457467228,7.99716234031538,0.0312321034554763,0.859723563086429,0.999463435925203
"ENSMUSG00000000632","Sez6",0.0764203939896325,8.68160631112112,1.4982732248829,0.22093724574157,0.999463435925203
"ENSMUSG00000000693","Loxl3",0.0517638888218004,2.48615728898189,0.192863966894908,0.660543575950278,0.999463435925203
"ENSMUSG00000000708","Kat2b",-0.0802514816565625,3.95262962486813,0.715989032660787,0.397462739094023,0.999463435925203
"ENSMUSG00000000711","Rab5b",0.0324332217833494,7.19746295909769,0.284834954077638,0.593549586253117,0.999463435925203
"ENSMUSG00000000732","Icosl",0.0391954491288168,0.480001781424521,0.028188718292852,0.866665913545703,0.999463435925203
"ENSMUSG00000000738","Spg7",0.00597066858111369,5.97006248687913,0.011115888516299,0.916033093367853,0.999463435925203
"ENSMUSG00000000740","Rpl13",-0.0306664146537551,8.84642662718026,0.18464600424025,0.667410569863389,0.999463435925203
"ENSMUSG00000000743","Chmp1a",0.0161169737673875,6.96098704568751,0.0601735989113479,0.8062217704881,0.999463435925203
"ENSMUSG00000000751","Rpa1",-0.0838085791347379,5.58489352611479,1.93377194789481,0.164346364948443,0.999463435925203
"ENSMUSG00000000753","Serpinf1",0.0705630228904012,4.01910134060171,0.367074838736617,0.544603065063183,0.999463435925203
"ENSMUSG00000000759","Tubgcp3",-0.0472164540869499,5.51383979347279,0.578230573018375,0.44700671675526,0.999463435925203
"ENSMUSG00000000766","Oprm1",0.17980830279236,1.0482633744568,0.481303391682131,0.487832526192639,0.999463435925203
"ENSMUSG00000000776","Polr3d",0.0262625531223245,4.94789452213525,0.125127023100681,0.72353900201355,0.999463435925203
"ENSMUSG00000000782","Tcf7",0.0829845023142446,3.14774201926788,0.471449266148266,0.492321192858578,0.999463435925203
"ENSMUSG00000000787","Ddx3x",-0.0164759987832431,8.17332356818011,0.0756728021960669,0.783249476258025,0.999463435925203
"ENSMUSG00000000791","Il12rb1",-0.0288721609002959,-0.126806868546639,0.0101782827446861,0.919639785355298,0.999463435925203
"ENSMUSG00000000792","Slc5a5",0.020911238744473,2.35929955310262,0.020871288967812,0.885130142219948,0.999463435925203
"ENSMUSG00000000794","Kcnn3",-0.0273634012634007,4.39097259361878,0.0658677109532118,0.797451246499249,0.999463435925203
"ENSMUSG00000000804","Usp32",-0.0598045965352665,6.9478222034615,1.23806345105334,0.265844600681472,0.999463435925203
"ENSMUSG00000000805","Car4",-0.163923804256425,2.55261132511722,1.27894326274959,0.258095610181563,0.999463435925203
"ENSMUSG00000000811","Txnrd3",-0.0844682540692814,4.41086567243573,1.2837666215712,0.257199868704643,0.999463435925203
"ENSMUSG00000000823","Zfp512b",0.104585317153837,7.5017828521432,3.23977055025419,0.0718707029223368,0.999463435925203
"ENSMUSG00000000826","Dnajc5",-0.0337601016771726,9.02052374931858,0.393863577176871,0.530275500871529,0.999463435925203
"ENSMUSG00000000827","Tpd52l2",-0.0462954366925119,5.46384936148638,0.616646623307325,0.432296158196056,0.999463435925203
"ENSMUSG00000000838","Fmr1",-0.0178383720706017,6.42406327320465,0.0758634761803272,0.782983400416286,0.999463435925203
"ENSMUSG00000000861","Bcl11a",0.0655644700067069,7.8437011227547,0.693822610562393,0.404867204583145,0.999463435925203
"ENSMUSG00000000869","Il4",-0.0179749715066597,3.47615778861145,0.0304384024359408,0.8614992101047,0.999463435925203
"ENSMUSG00000000876","Pxmp4",-0.111994384833496,4.01776428457381,1.83492468594058,0.17554697191321,0.999463435925203
"ENSMUSG00000000881","Dlg3",0.0212734313935924,7.14852118129687,0.175110061236694,0.675609699775316,0.999463435925203
"ENSMUSG00000000884","Gnb1l",-0.0539060798957042,2.69442404952302,0.208959593353591,0.647584088929195,0.999463435925203
"ENSMUSG00000000901","Mmp11",-0.00293336378274544,3.85530574220794,0.000473297851170784,0.982643063664815,0.999463435925203
"ENSMUSG00000000902","Smarcb1",-0.0390758509407672,6.89900948190295,0.493670021968897,0.482294743292815,0.999463435925203
"ENSMUSG00000000915","Hip1r",0.00096744932860576,6.88786953879699,0.000294610941651285,0.986305594818421,0.999463435925203
"ENSMUSG00000000916","Nsun5",0.101713317859154,3.94642959101591,1.23240001015611,0.266940800490117,0.999463435925203
"ENSMUSG00000000934","Top1mt",-0.154646986325307,4.06147511806028,3.95730211636329,0.0466684427646925,0.999463435925203
"ENSMUSG00000000948","Gm38393",-0.0909427668807516,3.68123019083853,0.980642068134076,0.322040341282861,0.999463435925203
"ENSMUSG00000000957","Mmp14",-0.075521159836002,5.97572690922093,1.31846303639057,0.250868073959335,0.999463435925203
"ENSMUSG00000000958","Slc7a7",0.202642393895083,1.54822359840698,1.43559589287193,0.230853352410587,0.999463435925203
"ENSMUSG00000000959","Oxa1l",0.00388326150313968,6.09292866803415,0.0040414751532456,0.949310551617514,0.999463435925203
"ENSMUSG00000000976","Heatr6",0.00657136042568619,5.376661883848,0.0099411886621521,0.920578126244228,0.999463435925203
"ENSMUSG00000001016","Ilf2",-0.0191031434880659,6.90520164060757,0.125994269355546,0.722622019012323,0.999463435925203
"ENSMUSG00000001017","Chtop",0.0100003490987944,7.66759397183116,0.0350371628932216,0.851517807964993,0.999463435925203
"ENSMUSG00000001018","Snapin",0.0263840975696501,4.61943132279474,0.124553209214121,0.72414769130763,0.999463435925203
"ENSMUSG00000001025","S100a6",0.248840430287398,1.72180384700967,1.56747804616989,0.210573640838428,0.999463435925203
"ENSMUSG00000001029","Icam2",0.132747061655051,1.910340795629,0.775930831041621,0.378388532602845,0.999463435925203
"ENSMUSG00000001034","Mapk7",-0.0069673506247795,6.32536799463164,0.0150454736101331,0.902376346404605,0.999463435925203
"ENSMUSG00000001036","Epn2",-0.0395064448826052,6.95150866279442,0.618361378804021,0.431656860333395,0.999463435925203
"ENSMUSG00000001039","B9d1",-0.00713177144705972,3.23672235220564,0.00289496062214845,0.957090654716949,0.999463435925203
"ENSMUSG00000001052","Sec24b",0.0250973338162049,6.48962054461746,0.248234217211285,0.618321172827641,0.999463435925203
"ENSMUSG00000001053","N4bp3",-0.0195101548677947,4.50322537282354,0.0518916371507299,0.819803779282959,0.999463435925203
"ENSMUSG00000001054","Rmnd5b",-0.0598435588816906,5.48708109678525,0.790465356655226,0.373959448962819,0.999463435925203
"ENSMUSG00000001056","Nhp2",-0.0454503440685194,5.03461928447866,0.429202209577364,0.512380671680924,0.999463435925203
"ENSMUSG00000001062","Vps9d1",0.0199015122547743,6.39577044263155,0.0879489832625637,0.766800973012644,0.999463435925203
"ENSMUSG00000001065","Zfp276",0.0407055976789881,4.28958669940312,0.234076363108083,0.628517602241993,0.999463435925203
"ENSMUSG00000001076","C1ql4",0.577936968484941,1.06369926906182,0.909236362365284,0.34031711545762,0.999463435925203
"ENSMUSG00000001082","Mfsd10",0.083145890479542,5.17405246466768,0.884448190672231,0.346986243365479,0.999463435925203
"ENSMUSG00000001089","Luzp1",0.032517886429676,5.25727150750443,0.223681246335442,0.636249195707485,0.999463435925203
"ENSMUSG00000001098","Kctd10",-0.0519788468624122,5.0647530268488,0.477405499986432,0.489599874757122,0.999463435925203
"ENSMUSG00000001100","Poldip2",-0.0165966077652101,6.42624099536978,0.0933431789199251,0.759969256900249,0.999463435925203
"ENSMUSG00000001105","Ift20",0.0239831134069238,5.24467184349096,0.126308844662825,0.722290281168821,0.999463435925203
"ENSMUSG00000001119","Col6a1",0.143780479380852,5.48655074188961,2.24455143306869,0.134085786484882,0.999463435925203
"ENSMUSG00000001120","Pcbp3",-0.151203497560757,5.7066085982843,1.45005085532969,0.228519792516829,0.999463435925203
"ENSMUSG00000001123","Lgals9",-0.0164643691368299,2.52175870701049,0.0159852260258058,0.899389423996331,0.999463435925203
"ENSMUSG00000001127","Araf",-0.028882157930522,7.11093545831221,0.250629629959789,0.616632084206693,0.999463435925203
"ENSMUSG00000001128","Cfp",0.0494451559004221,3.00372395219056,0.167690410789657,0.682172622743663,0.999463435925203
"ENSMUSG00000001131","Timp1",0.0159727416630625,-0.0666602521676891,0.00456645542883205,0.946123516396942,0.999463435925203
"ENSMUSG00000001134","Uxt",0.123909981454568,1.06356198875552,0.490171434972385,0.483850841204566,0.999463435925203
"ENSMUSG00000001138","Cnnm3",-0.00610314216774771,5.66480073072905,0.00849331191673208,0.926571580569402,0.999463435925203
"ENSMUSG00000001143","Lman2l",0.0675193284727039,5.54359271547544,1.18114735334478,0.277122540965607,0.999463435925203
"ENSMUSG00000001150","Mcm3ap",0.0305755990536673,6.39648466292357,0.354116000786762,0.551792358745227,0.999463435925203
"ENSMUSG00000001151","Pcnt",0.162456671679139,4.4661906689306,5.62595805794263,0.0176963904984029,0.999463435925203
"ENSMUSG00000001156","Mxd1",0.0156646636447252,4.56153052298404,0.0465565750365933,0.829167246917922,0.999463435925203
"ENSMUSG00000001157","Gmcl1",-0.0647073890233388,5.14619335249041,0.955951750163262,0.328208943316138,0.999463435925203
"ENSMUSG00000001158","Snrnp27",0.131879840260712,4.37879462738967,2.05192335786161,0.15201404404508,0.999463435925203
"ENSMUSG00000001173","Ocrl",0.0136827187567246,6.23187825702628,0.0403241866922741,0.840848057281308,0.999463435925203
"ENSMUSG00000001175","Calm1",-0.0325688237997137,10.6136793903454,0.260702350303006,0.609638040903492,0.999463435925203
"ENSMUSG00000001211","Agpat3",0.000559169760334521,7.97340517435683,0.000133169455736493,0.990792690652505,0.999463435925203
"ENSMUSG00000001227","Sema6b",-0.0467335407236889,7.32078485716394,0.535680544005402,0.464228382707911,0.999463435925203
"ENSMUSG00000001228","Uhrf1",0.0754829400709169,4.28461445646948,0.697064762305107,0.403771737782553,0.999463435925203
"ENSMUSG00000001229","Dpp9",0.0989236581956955,6.07106591033348,2.94843817984815,0.0859605952799976,0.999463435925203
"ENSMUSG00000001240","Ramp2",-0.101413190619492,4.69635349931757,1.67201366354753,0.195989037795489,0.999463435925203
"ENSMUSG00000001247","Lsr",-0.0816980759729234,2.63551461130577,0.307823907042797,0.579018602843945,0.999463435925203
"ENSMUSG00000001248","Gramd1a",-0.00168667057073697,7.8554439730532,0.00073852783405215,0.978319462665522,0.999463435925203
"ENSMUSG00000001260","Gabrg1",-0.0158799196544418,4.99188542260148,0.0258084081863217,0.872369107097165,0.999463435925203
"ENSMUSG00000001270","Ckb",0.0255388563413212,9.33307385674314,0.134297444987737,0.714017260817948,0.999463435925203
"ENSMUSG00000001280","Sp1",0.0583810700468175,5.08938269278085,0.730528115958863,0.392712059109867,0.999463435925203
"ENSMUSG00000001285","Myg1",0.00113592243766944,4.37984797802946,0.000178826693769452,0.989330519074846,0.999463435925203
